index,chk_col,vs_col,p_val
258,num_res_large,likely_online_group,0.9303794376537261
259,num_res_large,factor_diverse_speak,0.7527563254179735
260,num_res_large,exp_buy_res_report,0.13285016268504152
261,num_res_large,learn_by_reading,0.8374262273395052
262,num_res_large,factor_ability_to_pay,0.37920633520665326
263,num_res_large,research_educ_cat,0.630081089474775
264,num_res_large,session_long_talk,0.12498536328686238
265,num_res_large,ideal_multi_track,0.5661883274572223
266,num_res_large,session_network,0.6841151588759337
267,num_res_large,learn_by_video,0.5292009223948133
268,num_res_large,exp_manage_res_proj,0.05328692104956481
269,num_res_large,learning_workshop,0.050997293582444425
270,num_res_large,factor_topics,0.7577186500071524
271,num_res_large,job_advocate_res,0.5430422957833221
272,num_res_large,factor_variety_attend,0.15903463639466842
273,num_res_large,factor_code,0.6259439167920743
274,num_res_large,learning_read,0.33463787293773617
275,num_res_large,session_qa,0.22120581311527793
276,num_res_large,ideal_conf_small,0.022407075463859807
277,num_res_large,learning_conference,0.04407602451984326
278,num_res_large,ideal_conf_large,0.3099253514151362
279,num_res_large,job_buy_res_report,0.721943475035171
280,num_res_large,likely_book,0.4176458213317098
281,num_res_large,persona_id,0.0009174532429622585
282,num_res_large,exp_advocate_res,0.017095137254718274
283,num_res_large,factor_location,0.8865064381277501
284,num_res_large,learning_talks,0.028587447071105315
285,num_res_large,exp_hire_res_vendor,0.21228164624398063
286,num_res_large,num_res_med,1.0196807340990547e-11
287,num_res_large,factor_size,0.9901710097826817
288,num_res_large,job_conduct_res,0.2888868057669922
289,num_res_large,job_teach_res,0.1854817500962595
290,num_res_large,company_med,0.00012648850397418138
291,num_res_large,likely_internet,0.7951653147736277
292,num_res_large,ideal_conference_size_cat,0.009182953119788239
293,num_res_large,sesson_topic_tables,0.20122044031443312
294,num_res_large,num_res_small,1.498930416095762e-54
295,num_res_large,exp_plan_res,0.002915895810896656
296,num_res_large,learn_by_conference,0.8512037020529024
297,num_res_large,likely_watch_video,0.6032489156893845
298,company_large,factor_network,0.8244041908192852
299,company_large,likely_colleague,0.38885371809963987
300,company_large,target,0.855391681273451
301,company_large,session_workshop,0.2999905909749472
302,company_large,likely_meetup,0.6060560214808406
303,company_large,factor_speaker,0.335973355227471
304,company_large,job_lead_res_team,0.07850875236713795
305,company_large,session_short_talk,0.06758589467621223
306,company_large,ideal_conf_med,0.00030591261935962113
307,company_large,factor_format_sessions,0.60453194187819
308,company_large,ideal_single_track,0.15748824699083813
309,company_large,session_keynote,0.28515344578702895
310,company_large,likely_conference,0.7690373051646032
311,company_large,ideal_unconference,0.8743939957440616
312,company_large,session_social_event,0.3327791420426653
313,company_large,company_small,2.7674035219608607e-64
314,company_large,learn_by_colleague,0.38885371809963987
315,company_large,job_observe_res,0.47519816690937966
316,company_large,exp_teach_res,0.36801271693810245
317,company_large,exp_conduct_res,0.26788110655827635
318,company_large,learn_by_online_group,0.8232954519680108
319,company_large,job_manage_res_proj,0.9447913465711725
320,company_large,exp_analyze_res,0.3468879531091821
321,company_large,job_plan_res,0.2953776314977678
322,company_large,job_taxo,9.735428078539378e-10
323,company_large,job_analyze_res,0.5698373639325781
324,company_large,learning_meetup,0.08252765139348797
325,company_large,ideal_conf_workshop,0.006054312819094532
326,company_large,exp_observe_res,0.05276224942032774
327,company_large,learn_by_meetup,0.3522723315132481
328,company_large,job_hire_res_vendor,0.4780591989421997
329,company_large,ideal_structure_cat,0.4118588157730866
330,company_large,likely_online_group,0.8232954519680108
331,company_large,factor_diverse_speak,0.559579478584667
332,company_large,exp_buy_res_report,0.9259832473530125
333,company_large,learn_by_reading,0.5380269326450684
334,company_large,factor_ability_to_pay,0.022322828058558567
335,company_large,research_educ_cat,0.9245698612479054
336,company_large,session_long_talk,0.143282426652073
337,company_large,ideal_multi_track,0.19100565561930655
338,company_large,session_network,0.3176304114539255
339,company_large,learn_by_video,0.5372117141194415
340,company_large,exp_manage_res_proj,0.18702809777756446
341,company_large,learning_workshop,0.39892360303549257
342,company_large,factor_topics,0.14229345589558462
343,company_large,job_advocate_res,0.13025584532420603
344,company_large,factor_variety_attend,0.8727578353001231
345,company_large,factor_code,0.6861264921582583
346,company_large,learning_read,0.26965580498147224
347,company_large,session_qa,0.7907250927771008
348,company_large,ideal_conf_small,0.12433771385082394
349,company_large,learning_conference,0.6559532538891579
350,company_large,ideal_conf_large,0.5372117141194415
